t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
595.800,4.492,-8.038,-0.1777,10.000,0.000,1,0.000,0.000,1.170,0.017,8.178,4.818,1.1477,PLAN,2556
596.000,4.398,-7.973,-0.1826,10.000,0.000,1,0.000,0.000,0.264,0.016,8.115,4.724,1.1409,PLAN,2581
596.200,4.435,-7.960,-0.1809,10.000,0.000,1,0.000,0.000,0.380,0.016,8.102,4.760,1.1415,PLAN,2576
596.400,4.600,-7.986,-0.1792,10.000,0.000,1,0.000,0.000,0.891,0.015,8.123,4.925,1.1554,PLAN,2576
596.600,4.383,-7.945,-0.1804,10.000,0.000,1,0.000,0.000,-0.733,0.000,8.088,4.708,1.1358,PLAN,2551
596.800,4.470,-7.960,-0.1806,10.000,0.000,1,0.000,0.000,-0.182,0.000,8.101,4.794,1.1441,PLAN,2591
597.000,4.453,-7.950,-0.1807,10.000,0.000,1,0.000,0.000,-0.194,0.000,8.091,4.777,1.1423,PLAN,2591
597.201,4.451,-7.947,-0.1806,10.000,0.000,1,0.000,0.000,-0.136,0.000,8.088,4.776,1.1419,PLAN,2584
597.400,4.566,-7.868,-0.1784,10.000,0.000,1,0.000,0.000,0.592,0.013,8.007,4.888,1.1448,PLAN,2584
597.600,4.621,-7.850,-0.1870,10.000,0.000,1,0.000,0.000,0.401,-0.007,7.987,4.943,1.1571,PLAN,2586
597.800,4.587,-7.868,-0.1804,10.000,0.000,1,0.000,0.000,0.067,-0.007,8.006,4.909,1.1486,PLAN,2613
598.000,4.491,-7.849,-0.1829,10.000,0.000,1,0.000,0.000,-0.339,0.008,7.989,4.813,1.1417,PLAN,2613
598.200,4.500,-7.852,-0.1806,10.000,0.000,1,0.000,0.000,0.065,0.006,7.992,4.822,1.1403,PLAN,2612
598.400,4.487,-7.974,-0.1810,10.000,0.000,1,0.000,0.000,-0.057,-0.014,8.114,4.812,1.1469,PLAN,2438
598.600,4.462,-7.821,-0.1806,10.000,0.000,1,0.000,0.000,-0.127,-0.014,7.962,4.783,1.1353,PLAN,2438
598.800,4.472,-7.826,-0.1801,10.000,0.000,1,0.000,0.000,-0.099,-0.014,7.966,4.793,1.1359,PLAN,2362
599.000,4.378,-7.740,-0.1806,10.000,0.000,1,0.000,0.000,-0.428,0.018,7.883,4.697,1.1232,PLAN,2404
599.200,4.465,-7.822,-0.1802,10.000,0.000,1,0.000,0.000,0.141,0.009,7.963,4.786,1.1351,PLAN,2404
599.401,4.395,-8.026,-0.2216,10.000,0.000,1,0.000,0.000,-0.301,0.001,8.168,4.722,1.1827,PLAN,2329
599.600,4.170,-7.653,-0.2264,10.000,0.000,1,0.000,0.000,-0.259,-0.003,7.801,4.486,1.1461,PLAN,2199
599.800,4.150,-7.659,-0.2246,10.000,0.000,1,0.000,0.000,-0.516,-0.002,7.808,4.467,1.1432,PLAN,2252
600.000,4.118,-7.567,-0.2252,10.000,0.000,1,0.000,0.000,-0.464,-0.002,7.717,4.432,1.1352,PLAN,2252
600.200,4.184,-7.737,-0.2218,10.000,0.000,1,0.000,0.000,0.228,0.012,7.885,4.503,1.1479,PLAN,2193
600.400,4.181,-7.755,-0.2212,10.000,0.000,1,0.000,0.000,0.161,0.012,7.903,4.501,1.1483,PLAN,2221
600.600,3.956,-7.868,-0.2235,10.000,0.000,1,0.000,0.000,-0.808,-0.001,8.021,4.279,1.1393,PLAN,2221
600.800,4.166,-7.872,-0.2249,10.000,0.000,1,0.000,0.000,0.784,0.002,8.020,4.489,1.1579,PLAN,2221
601.000,4.140,-7.888,-0.2286,10.000,0.000,1,0.000,0.000,0.161,-0.004,8.037,4.463,1.1605,PLAN,2179
601.200,4.133,-7.838,-0.2269,10.000,0.000,1,0.000,0.000,0.065,-0.004,7.987,4.455,1.1551,PLAN,2179
601.400,4.135,-7.838,-0.2268,10.000,0.000,1,0.000,0.000,0.078,-0.004,7.988,4.457,1.1552,PLAN,2236
601.600,4.153,-7.894,-0.2296,10.000,0.000,1,0.000,0.000,0.107,-0.003,8.043,4.476,1.1629,PLAN,2244
601.800,4.183,-7.935,-0.2294,10.000,0.000,1,0.000,0.000,0.183,-0.003,8.083,4.507,1.1675,PLAN,2244
602.000,4.215,-7.974,-0.2296,10.000,0.000,1,0.000,0.000,0.291,0.014,8.121,4.540,1.1728,PLAN,2286
602.200,4.195,-7.957,-0.2299,10.000,0.000,1,0.000,0.000,0.231,0.014,8.105,4.520,1.1704,PLAN,2286
602.400,4.216,-7.996,-0.2287,10.000,0.000,1,0.000,0.000,0.262,0.014,8.143,4.542,1.1732,PLAN,2286
602.600,4.244,-8.061,-0.2281,10.000,0.000,1,0.000,0.000,0.228,0.010,8.207,4.572,1.1788,PLAN,2306
602.800,4.363,-8.266,-0.2280,10.000,0.000,1,0.000,0.000,0.259,-0.009,8.409,4.696,1.2003,PLAN,2306
603.000,4.404,-8.353,-0.2290,10.000,0.000,1,0.000,0.000,0.307,-0.009,8.496,4.739,1.2096,PLAN,2487
603.200,4.475,-8.303,-0.2295,10.000,0.000,1,0.000,0.000,0.606,-0.010,8.444,4.808,1.2131,PLAN,2487
603.401,4.418,-8.274,-0.2288,10.000,0.000,1,0.000,0.000,0.414,-0.010,8.416,4.751,1.2061,PLAN,2568
603.600,4.457,-8.309,-0.2251,10.000,0.000,1,0.000,0.000,0.084,-0.002,8.450,4.791,1.2076,PLAN,2626
603.801,4.477,-8.369,-0.2274,10.000,0.000,1,0.000,0.000,0.143,-0.002,8.509,4.813,1.2149,PLAN,2626
604.000,4.473,-8.362,-0.2277,10.000,0.000,1,0.000,0.000,0.118,-0.002,8.503,4.809,1.2145,PLAN,2622
604.200,4.454,-8.310,-0.2289,10.000,0.000,1,0.000,0.000,0.045,-0.007,8.451,4.788,1.2112,PLAN,2663
604.400,4.454,-8.273,-0.2289,10.000,0.000,1,0.000,0.000,0.042,-0.007,8.414,4.787,1.2091,PLAN,2663
604.600,4.397,-8.163,-0.2263,10.000,0.000,1,0.000,0.000,-0.254,0.004,8.305,4.727,1.1955,PLAN,2675
604.800,4.422,-8.195,-0.2279,10.000,0.000,1,0.000,0.000,-0.143,0.014,8.336,4.753,1.2011,PLAN,2632
605.001,4.422,-8.197,-0.2280,10.000,0.000,1,0.000,0.000,-0.159,0.014,8.339,4.753,1.2012,PLAN,2632
605.200,4.411,-8.166,-0.2269,10.000,0.000,1,0.000,0.000,-0.147,0.014,8.308,4.741,1.1975,PLAN,2625
605.401,4.392,-8.119,-0.2248,10.000,0.000,1,0.000,0.000,-0.113,0.014,8.261,4.721,1.1911,PLAN,2635
605.600,4.466,-8.152,-0.2242,10.000,0.000,1,0.000,0.000,-0.060,0.004,8.293,4.796,1.1986,PLAN,2617
605.800,4.446,-8.103,-0.2258,10.000,0.000,1,0.000,0.000,-0.091,0.004,8.244,4.774,1.1957,PLAN,2617
606.000,4.329,-7.935,-0.2294,10.000,0.000,1,0.000,0.000,-0.876,0.005,8.080,4.653,1.1797,PLAN,2350
606.200,4.269,-7.841,-0.2289,10.000,0.000,1,0.000,0.000,-0.847,0.005,7.987,4.591,1.1686,PLAN,2391
606.400,4.072,-7.037,-0.2165,10.000,0.000,1,0.000,0.000,-0.041,0.004,7.188,4.373,1.0872,PLAN,2391
606.600,3.959,-6.911,-0.2291,10.000,0.000,1,0.000,0.000,-0.828,0.008,7.065,4.257,1.0816,PLAN,2344
606.801,4.133,-6.943,-0.2217,10.000,0.000,1,0.000,0.000,0.128,0.008,7.093,4.431,1.0909,PLAN,2217
607.000,4.099,-6.861,-0.2212,10.000,0.000,1,0.000,0.000,-0.041,0.008,7.012,4.395,1.0817,PLAN,2217
607.200,4.099,-6.943,-0.2216,10.000,0.000,1,0.000,0.000,-0.054,0.008,7.093,4.398,1.0879,PLAN,2011
607.400,4.100,-7.013,-0.2219,10.000,0.000,1,0.000,0.000,-0.065,0.008,7.163,4.400,1.0933,PLAN,2035
607.600,4.096,-6.880,-0.2213,10.000,0.000,1,0.000,0.000,-0.042,0.008,7.030,4.393,1.0829,PLAN,2035
607.800,4.015,-7.002,-0.2200,10.000,0.000,1,0.000,0.000,-0.502,-0.001,7.155,4.315,1.0836,PLAN,2039
608.000,3.937,-6.739,-0.2134,10.000,0.000,1,0.000,0.000,-0.036,-0.001,6.894,4.231,1.0516,PLAN,2214
608.201,3.961,-6.979,-0.2161,10.000,0.000,1,0.000,0.000,0.103,-0.001,7.133,4.261,1.0736,PLAN,2214
608.400,3.708,-6.629,-0.2193,10.000,0.000,1,0.000,0.000,-1.435,0.005,6.790,3.999,1.0307,PLAN,2165
608.600,3.959,-6.762,-0.2217,10.000,0.000,1,0.000,0.000,0.675,0.002,6.916,4.253,1.0633,PLAN,2125
608.800,3.882,-6.758,-0.2185,10.000,0.000,1,0.000,0.000,-0.242,-0.005,6.914,4.176,1.0535,PLAN,2237
609.000,3.901,-6.894,-0.2204,10.000,0.000,1,0.000,0.000,-0.043,-0.005,7.049,4.199,1.0669,PLAN,2237
609.200,4.134,-7.469,-0.2264,10.000,0.000,1,0.000,0.000,1.477,-0.009,7.618,4.446,1.1314,PLAN,2162
609.401,4.063,-7.342,-0.2260,10.000,0.000,1,0.000,0.000,1.306,-0.009,7.493,4.372,1.1168,PLAN,2268
609.600,4.208,-7.909,-0.2266,10.000,0.000,1,0.000,0.000,0.834,0.011,8.056,4.531,1.1652,PLAN,2271
609.801,4.254,-8.143,-0.2257,10.000,0.000,1,0.000,0.000,0.744,0.011,8.289,4.584,1.1820,PLAN,2271
610.001,4.330,-8.228,-0.2255,10.000,0.000,1,0.000,0.000,0.587,-0.003,8.372,4.662,1.1929,PLAN,2279
610.200,4.288,-8.266,-0.2272,10.000,0.000,1,0.000,0.000,0.053,0.007,8.411,4.620,1.1933,PLAN,2376
610.400,4.315,-8.202,-0.2258,10.000,0.000,1,0.000,0.000,0.210,0.007,8.347,4.646,1.1905,PLAN,2376
610.600,4.338,-8.223,-0.2255,10.000,0.000,1,0.000,0.000,0.269,0.007,8.367,4.670,1.1934,PLAN,2408
610.800,4.322,-8.197,-0.2260,10.000,0.000,1,0.000,0.000,0.230,0.007,8.342,4.653,1.1911,PLAN,2518
611.000,4.338,-8.311,-0.2391,10.000,0.000,1,0.000,0.000,0.227,0.014,8.455,4.672,1.2118,PLAN,2517
611.201,4.325,-8.203,-0.2258,10.000,0.000,1,0.000,0.000,0.182,0.014,8.347,4.656,1.1914,PLAN,2517
611.400,3.730,-8.863,-0.2112,10.000,0.000,1,0.000,0.000,-3.388,0.016,9.023,4.079,1.1663,PLAN,2494
611.600,3.915,-8.629,-0.2146,10.000,0.000,1,0.000,0.000,-3.249,0.016,8.784,4.257,1.1712,PLAN,2119
611.801,2.953,-8.884,-0.1754,10.000,0.000,1,0.000,0.000,-2.298,-0.004,9.064,3.302,1.0756,PLAN,2119
612.000,2.673,-7.527,-0.1482,10.000,0.000,1,0.000,0.000,-2.505,-0.003,7.714,2.987,0.9470,PLAN,2508
612.200,1.017,-5.964,-0.1782,10.000,0.000,1,0.000,0.000,-3.029,-0.009,6.195,1.291,0.7642,PLAN,1153
612.400,0.929,-5.347,-0.1876,10.000,0.000,1,0.000,0.000,-2.012,-0.003,5.580,1.187,0.7202,PLAN,808
612.600,0.765,-4.911,-0.1878,10.000,0.000,1,0.000,0.000,-1.911,-0.003,5.149,1.012,0.6766,PLAN,808
612.800,0.865,-5.168,-0.1872,10.000,0.000,1,0.000,0.000,-1.921,-0.003,5.403,1.119,0.7020,PLAN,1326
613.000,0.494,-4.230,-0.1710,10.000,0.000,1,0.000,0.000,-2.117,-0.000,4.475,0.723,0.5897,PLAN,1324
613.200,0.359,-3.993,-0.1730,10.000,0.000,1,0.000,0.000,-1.936,-0.001,4.241,0.582,0.5656,PLAN,1324
613.400,0.139,-3.718,-0.1931,10.000,0.000,1,0.000,0.000,-2.447,0.005,3.972,0.356,0.5536,PLAN,1358
613.600,0.020,-3.589,-0.2058,10.000,0.000,1,0.000,0.000,-2.404,0.004,3.847,0.233,0.5510,PLAN,1557
613.800,-0.133,-3.252,-0.2054,10.000,0.000,1,0.000,0.000,-2.169,0.004,3.514,0.072,0.5159,PLAN,1557
614.000,-0.341,-2.909,-0.2188,10.000,0.000,1,0.000,0.000,-2.523,0.009,3.176,-0.146,0.4931,PLAN,2123
614.200,-0.426,-2.608,-0.2155,10.000,0.000,1,0.000,0.000,-1.559,0.009,2.878,-0.238,0.4607,PLAN,2366
614.400,-0.615,-2.298,-0.2310,10.000,0.000,1,0.000,0.000,-1.743,0.018,2.572,-0.435,0.4442,PLAN,2366
614.601,-2.087,-0.107,-0.3304,10.000,0.000,1,0.000,0.000,-2.154,0.001,0.420,-1.964,0.3393,PLAN,2588
614.800,-1.965,-0.304,-0.3306,10.000,0.000,1,0.000,0.000,-2.180,0.001,0.614,-1.836,0.3560,PLAN,1805
615.000,-2.249,0.165,-0.3791,10.000,0.000,1,0.000,0.000,-1.635,-0.011,0.153,-2.133,0.3656,PLAN,1742
615.200,-2.197,1.072,-0.3404,10.000,0.000,1,0.000,0.000,-0.883,-0.009,0.756,-2.104,0.2528,PLAN,1742
615.400,-2.074,1.698,-0.3453,10.000,0.000,1,0.000,0.000,0.479,-0.005,1.385,-1.997,0.2055,PLAN,2078
615.600,-1.418,2.149,-0.3624,10.000,0.000,1,0.000,0.000,2.890,0.006,1.852,-1.353,0.1764,PLAN,2078
615.800,-1.549,1.999,-0.3616,10.000,0.000,1,0.000,0.000,2.742,0.006,1.699,-1.480,0.1902,PLAN,1742
616.000,-1.293,3.108,-0.4111,10.000,0.000,1,0.000,0.000,-0.334,0.002,2.814,-1.253,0.1425,PLAN,1827
616.200,-1.242,3.508,-0.4086,10.000,0.000,1,0.000,0.000,0.059,0.003,3.215,-1.213,0.1062,PLAN,1827
616.400,-1.239,3.391,-0.4092,10.000,0.000,1,0.000,0.000,0.074,0.003,3.098,-1.207,0.1163,PLAN,1827
616.600,-1.240,3.624,-0.4090,10.000,0.000,1,0.000,0.000,0.039,0.003,3.331,-1.214,0.0971,PLAN,1362
616.800,-1.283,3.668,-0.4086,10.000,0.000,1,0.000,0.000,-0.189,-0.021,3.374,-1.258,0.0943,PLAN,1362
617.000,-1.291,4.966,-0.4204,10.000,0.000,1,0.000,0.000,-0.037,-0.009,4.672,-1.300,0.0060,PLAN,1317
617.200,-1.536,5.258,-0.4252,10.000,0.000,1,0.000,0.000,-1.496,-0.008,4.957,-1.552,-0.0025,PLAN,1100
617.400,-1.460,5.058,-0.4235,10.000,0.000,1,0.000,0.000,-0.622,-0.008,4.760,-1.470,0.0078,PLAN,1100
617.600,-1.437,5.074,-0.4238,10.000,0.000,1,0.000,0.000,-0.409,-0.008,4.776,-1.448,0.0062,PLAN,1018
617.800,-1.368,5.191,-0.4191,10.000,0.000,1,0.000,0.000,0.272,-0.004,4.895,-1.382,-0.0093,PLAN,1002
618.000,-1.411,4.977,-0.4225,10.000,0.000,1,0.000,0.000,-0.061,-0.010,4.679,-1.419,0.0113,PLAN,1002
618.200,-1.354,4.938,-0.4235,10.000,0.000,1,0.000,0.000,0.165,-0.010,4.642,-1.361,0.0133,PLAN,995
618.400,-1.258,4.486,-0.4321,10.000,0.000,1,0.000,0.000,0.602,-0.011,4.193,-1.254,0.0529,PLAN,905
618.600,-1.134,4.348,-0.4312,10.000,0.000,1,0.000,0.000,0.845,-0.011,4.058,-1.127,0.0590,PLAN,905
618.800,-1.277,3.945,-0.4265,10.000,0.000,1,0.000,0.000,-0.324,-0.014,3.651,-1.259,0.0900,PLAN,868
619.000,-1.258,3.823,-0.4389,10.000,0.000,1,0.000,0.000,-0.076,-0.008,3.530,-1.237,0.1116,PLAN,1383
619.200,-1.305,3.822,-0.4302,10.000,0.000,1,0.000,0.000,-0.394,-0.007,3.527,-1.284,0.1043,PLAN,1383
619.400,-1.204,4.322,-0.4358,10.000,0.000,1,0.000,0.000,0.341,-0.003,4.031,-1.195,0.0676,PLAN,1420
619.601,-1.147,4.312,-0.4362,10.000,0.000,1,0.000,0.000,0.416,-0.003,4.022,-1.139,0.0671,PLAN,1420
619.800,-1.166,4.423,-0.4352,10.000,0.000,1,0.000,0.000,0.138,-0.003,4.132,-1.161,0.0581,PLAN,1467
620.000,-1.155,4.411,-0.4340,10.000,0.000,1,0.000,0.000,0.105,0.014,4.120,-1.148,0.0575,PLAN,1452
620.200,-1.180,4.474,-0.4333,10.000,0.000,1,0.000,0.000,-0.069,0.014,4.183,-1.176,0.0527,PLAN,1452
620.400,-1.163,4.433,-0.4340,10.000,0.000,1,0.000,0.000,0.030,0.014,4.142,-1.157,0.0559,PLAN,1483
620.600,-1.156,4.494,-0.4330,10.000,0.000,1,0.000,0.000,-0.016,0.014,4.204,-1.152,0.0500,PLAN,1476
620.801,-1.164,4.543,-0.4323,10.000,0.000,1,0.000,0.000,-0.094,0.014,4.252,-1.161,0.0458,PLAN,1476
621.000,-1.098,4.595,-0.4328,10.000,0.000,1,0.000,0.000,-0.219,0.006,4.306,-1.097,0.0402,PLAN,1481
621.200,-1.152,4.555,-0.4323,10.000,0.000,1,0.000,0.000,-0.370,0.006,4.265,-1.150,0.0445,PLAN,1481
621.400,-1.397,3.838,-0.4327,10.000,0.000,1,0.000,0.000,-1.356,-0.009,3.541,-1.376,0.1079,PLAN,1432
621.601,-1.056,4.525,-0.4229,10.000,0.000,1,0.000,0.000,-0.253,0.002,4.237,-1.053,0.0344,PLAN,1219
621.800,-1.031,4.399,-0.4255,10.000,0.000,1,0.000,0.000,-0.109,0.001,4.111,-1.025,0.0460,PLAN,1219
622.000,-1.190,4.571,-0.4210,10.000,0.000,1,0.000,0.000,-0.863,-0.003,4.280,-1.188,0.0332,PLAN,1514
622.200,-1.123,4.518,-0.4224,10.000,0.000,1,0.000,0.000,-0.555,-0.003,4.228,-1.119,0.0366,PLAN,1355
622.400,-1.179,4.578,-0.4225,10.000,0.000,1,0.000,0.000,-0.698,-0.003,4.287,-1.177,0.0338,PLAN,1355
622.600,-1.116,5.404,-0.3552,10.000,0.000,1,0.000,0.000,0.239,-0.000,5.114,-1.136,-0.0973,PLAN,1355
622.800,-1.181,5.471,-0.3861,10.000,0.000,1,0.000,0.000,0.103,-0.004,5.180,-1.202,-0.0690,PLAN,1166
623.001,-1.216,5.850,-0.3858,10.000,0.000,1,0.000,0.000,-0.162,-0.004,5.558,-1.247,-0.0950,PLAN,1166
623.200,-1.205,5.695,-0.3858,10.000,0.000,1,0.000,0.000,-0.118,-0.004,5.402,-1.232,-0.0844,PLAN,1297
623.400,-1.204,5.622,-0.3863,10.000,0.000,1,0.000,0.000,-0.107,-0.010,5.330,-1.229,-0.0788,PLAN,1286
623.600,-1.290,5.720,-0.3834,10.000,0.000,1,0.000,0.000,-0.490,-0.010,5.426,-1.318,-0.0855,PLAN,1286
623.800,-1.275,5.697,-0.3826,10.000,0.000,1,0.000,0.000,-0.508,-0.010,5.403,-1.302,-0.0853,PLAN,1286
624.000,-1.350,5.487,-0.3825,10.000,0.000,1,0.000,0.000,-0.424,-0.015,5.191,-1.371,-0.0678,PLAN,1313
624.200,-1.339,5.664,-0.3799,10.000,0.000,1,0.000,0.000,-0.343,-0.015,5.369,-1.365,-0.0834,PLAN,1313
624.400,-0.479,6.275,-0.3866,10.000,0.000,1,0.000,0.000,3.571,-0.011,6.002,-0.521,-0.1530,PLAN,1293
624.600,-0.282,6.352,-0.3869,10.000,0.000,1,0.000,0.000,3.145,-0.011,6.084,-0.327,-0.1665,PLAN,1293
624.800,-0.309,6.028,-0.3997,10.000,0.000,1,0.000,0.000,-1.863,-0.002,5.759,-0.345,-0.1294,PLAN,1322
625.001,-0.541,6.044,-0.3947,10.000,0.000,1,0.000,0.000,-2.647,-0.002,5.768,-0.577,-0.1259,PLAN,1322
625.200,-1.565,5.457,-0.3862,10.000,0.000,1,0.000,0.000,-4.839,0.009,5.156,-1.586,-0.0547,PLAN,1326
625.400,-1.572,6.071,-0.3794,10.000,0.000,1,0.000,0.000,-1.791,-0.007,5.769,-1.609,-0.1038,PLAN,1245
625.600,-1.474,5.741,-0.3888,10.000,0.000,1,0.000,0.000,-0.888,-0.007,5.442,-1.503,-0.0751,PLAN,1245
625.800,-1.285,5.723,-0.3875,10.000,0.000,1,0.000,0.000,0.315,-0.006,5.429,-1.313,-0.0819,PLAN,1231
626.000,-1.101,5.241,-0.3839,10.000,0.000,1,0.000,0.000,0.806,0.007,4.952,-1.116,-0.0572,PLAN,1170
626.200,-1.676,5.470,-0.3785,10.000,0.000,1,0.000,0.000,-2.295,-0.002,5.165,-1.697,-0.0596,PLAN,1170
626.400,-1.421,5.607,-0.3780,10.000,0.000,1,0.000,0.000,-1.723,-0.002,5.309,-1.446,-0.0783,PLAN,1253
626.600,-1.515,5.519,-0.3788,10.000,0.000,1,0.150,-0.091,-1.741,-0.002,5.219,-1.537,-0.0682,PLAN,1268
626.800,-1.617,5.463,-0.3793,10.000,0.000,1,0.350,-0.076,-1.707,-0.002,5.160,-1.638,-0.0602,PLAN,1268
627.000,-1.667,5.778,-0.3725,10.000,0.000,1,0.550,-0.120,-1.686,-0.001,5.474,-1.697,-0.0873,PLAN,1241
627.200,-1.584,5.520,-0.3785,10.000,0.000,1,0.750,-0.144,-0.707,-0.002,5.218,-1.607,-0.0663,PLAN,1241
627.400,-1.500,5.525,-0.3725,10.000,0.000,1,0.950,-0.193,0.029,-0.012,5.226,-1.523,-0.0754,PLAN,1263
627.600,-1.451,5.410,-0.3757,10.000,0.000,1,1.000,-0.162,0.130,-0.012,5.111,-1.471,-0.0656,PLAN,1207
627.801,-1.642,5.152,-0.5218,10.000,0.000,1,1.000,-0.087,-0.786,-0.001,4.849,-1.655,0.1052,PLAN,1207
628.000,-1.639,4.386,-0.5448,10.000,0.000,1,1.000,0.073,-0.295,-0.028,4.083,-1.632,0.1844,PLAN,1232
628.200,-1.640,4.568,-0.5435,10.000,0.000,1,0.980,0.151,-0.498,-0.028,4.265,-1.638,0.1695,PLAN,1130
628.400,-1.652,4.246,-0.5470,10.000,0.000,1,0.980,0.151,-0.452,-0.028,3.943,-1.641,0.1975,PLAN,1130
628.600,-1.652,4.116,-0.5479,10.000,0.000,1,0.978,0.155,-0.412,-0.028,3.812,-1.638,0.2084,PLAN,1130
628.800,-1.925,4.033,-0.5518,10.000,0.000,1,0.923,0.200,-1.526,-0.000,3.722,-1.909,0.2257,PLAN,1130
629.000,-1.756,4.085,-0.5473,10.000,0.000,1,0.974,0.125,-0.369,-0.000,3.779,-1.741,0.2129,PLAN,1160
629.201,-1.880,3.783,-0.5514,10.000,0.000,1,1.000,0.094,-0.733,-0.019,3.474,-1.857,0.2432,PLAN,1159
629.401,-1.746,4.185,-0.5464,10.000,0.000,1,1.000,0.034,0.008,-0.018,3.879,-1.734,0.2041,PLAN,1159
629.601,-1.844,4.247,-0.5445,10.000,0.000,1,1.000,0.053,-0.617,-0.007,3.939,-1.833,0.2001,PLAN,1176
629.800,-1.866,4.217,-0.5459,10.000,0.000,1,1.000,0.045,-0.660,-0.007,3.908,-1.855,0.2045,PLAN,1176
630.000,-1.757,4.434,-0.5430,10.000,0.000,1,1.000,0.034,-0.175,0.006,4.127,-1.751,0.1824,PLAN,1170
630.200,-1.736,4.416,-0.5442,10.000,0.000,1,1.000,0.038,-0.074,0.006,4.110,-1.730,0.1844,PLAN,1240
630.401,-1.746,4.407,-0.5438,10.000,0.000,1,1.000,0.038,-0.174,0.006,4.101,-1.739,0.1848,PLAN,1240
630.600,-1.778,4.578,-0.5421,10.000,0.000,1,1.000,-0.001,-0.269,-0.013,4.271,-1.776,0.1714,PLAN,1229
630.800,-1.976,4.555,-0.5308,10.000,0.000,1,1.000,-0.003,-1.212,-0.008,4.243,-1.974,0.1674,PLAN,1253
631.000,-1.958,4.234,-0.5435,10.000,0.000,1,1.000,0.055,-0.802,-0.008,3.923,-1.947,0.2031,PLAN,1253
631.200,-1.986,4.200,-0.5424,10.000,0.000,1,1.000,0.063,-0.781,-0.008,3.888,-1.975,0.2054,PLAN,1267
631.400,-2.693,4.122,-0.5078,10.000,0.000,1,0.980,0.200,-3.596,-0.001,3.791,-2.679,0.1939,PLAN,1187
631.600,-2.875,4.078,-0.5073,10.000,0.000,1,1.000,0.183,-3.314,-0.001,3.743,-2.860,0.2005,PLAN,1187
631.800,-2.971,4.049,-0.5060,10.000,0.000,1,0.968,0.200,-3.082,-0.001,3.712,-2.955,0.2034,PLAN,1150
632.000,-2.891,4.045,-0.5049,10.000,0.000,1,0.918,0.200,-1.965,-0.017,3.710,-2.875,0.2009,PLAN,1152
632.200,-3.004,4.020,-0.5060,10.000,0.000,1,1.000,0.109,-1.843,-0.017,3.682,-2.987,0.2061,PLAN,1152
632.400,-3.033,4.014,-0.5058,10.000,0.000,1,1.000,0.125,-1.624,-0.017,3.675,-3.016,0.2071,PLAN,1129
632.600,-3.100,4.031,-0.5952,10.000,0.000,1,1.000,0.108,-0.486,-0.019,3.690,-3.083,0.2967,PLAN,1131
632.800,-2.781,4.118,-0.5832,10.000,0.000,1,1.000,0.124,0.656,-0.018,3.785,-2.767,0.2715,PLAN,1131
633.000,-2.863,4.153,-0.5839,10.000,0.000,1,1.000,0.110,0.537,-0.018,3.818,-2.850,0.2716,PLAN,1131
633.200,-3.027,4.147,-0.5967,10.000,0.000,1,1.000,0.136,-0.795,-0.003,3.808,-3.013,0.2885,PLAN,1131
633.400,-2.852,4.163,-0.5856,10.000,0.000,1,1.000,0.154,-0.066,-0.003,3.828,-2.839,0.2723,PLAN,1164
633.600,-2.930,4.039,-0.5934,10.000,0.000,1,0.950,0.200,-0.621,0.001,3.703,-2.914,0.2906,PLAN,1182
633.800,-2.999,3.994,-0.5895,10.000,0.000,1,1.000,0.183,-0.796,0.002,3.656,-2.982,0.2914,PLAN,1182
634.000,-2.818,5.212,-0.5823,10.000,0.000,1,1.000,0.098,0.147,0.004,4.878,-2.832,0.1961,PLAN,1196
634.200,-2.816,4.719,-0.5727,10.000,0.000,1,1.000,0.099,0.372,0.005,4.386,-2.817,0.2199,PLAN,1036
634.400,-2.817,4.974,-0.5728,10.000,0.000,1,1.000,0.099,0.166,0.005,4.640,-2.825,0.2026,PLAN,1036
634.600,-2.189,4.025,-0.6172,10.000,0.000,1,0.950,0.152,2.420,-0.002,3.708,-2.172,0.2983,PLAN,1129
634.800,-2.372,4.239,-0.6149,10.000,0.000,1,0.800,0.200,2.237,-0.002,3.917,-2.361,0.2848,PLAN,1085
635.000,-2.188,3.950,-0.6160,10.000,0.000,1,0.800,0.200,2.155,-0.002,3.633,-2.170,0.3026,PLAN,1085
635.200,-2.088,3.670,-0.6170,10.000,0.000,1,0.841,0.196,1.775,-0.002,3.355,-2.063,0.3222,PLAN,1139
635.400,-1.180,2.828,-0.4401,10.000,0.000,1,0.848,0.174,1.722,0.005,2.537,-1.132,0.1924,PLAN,1130
635.600,-0.874,2.175,-0.4350,10.000,0.000,1,0.822,0.140,2.408,0.004,1.892,-0.811,0.2376,PLAN,1130
635.800,-0.430,1.451,-0.4356,10.000,0.000,1,0.664,0.145,2.247,0.003,1.181,-0.347,0.2974,PLAN,1254
636.000,-1.389,1.425,-0.4367,10.000,0.000,1,0.696,0.165,-2.024,-0.004,1.129,-1.306,0.3123,PLAN,1437
636.201,-1.498,1.142,-0.4370,10.000,0.000,1,0.596,0.165,-1.909,-0.004,0.844,-1.407,0.3380,PLAN,1437
636.400,-1.878,0.365,-0.4344,10.000,0.000,1,0.517,0.170,-2.070,-0.013,0.057,-1.767,0.4037,PLAN,1360
