t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
52.600,-0.9286,1.0425,0.00063,10.0000,4.0000,1,IDLE code=0,0,,4149,0,1
52.800,-0.9286,1.0425,0.00063,10.0000,4.0000,1,IDLE code=0,0,,4149,0,1
53.000,-0.9286,1.0425,0.00063,10.0000,4.0000,1,IDLE code=0,0,,4071,0,1
53.200,-0.9307,1.0483,0.00080,10.0000,4.0000,1,IDLE code=0,0,,4034,0,1
53.400,-0.9307,1.0483,0.00080,10.0000,4.0000,1,IDLE code=0,0,,4029,0,1
53.600,-0.9307,1.0483,0.00080,10.0000,4.0000,1,IDLE code=0,0,,4029,0,1
53.801,-0.9307,1.0483,0.00080,10.0000,4.0000,1,IDLE code=0,0,,4029,0,1
54.000,-0.9307,1.0483,0.00080,10.0000,4.0000,1,IDLE code=0,0,,4055,0,1
54.200,-0.9596,1.0469,-0.00135,10.0000,4.0000,1,IDLE code=0,0,,4055,0,1
54.400,-0.9599,1.0369,0.00068,10.0000,4.0000,1,IDLE code=0,0,,4055,0,1
54.601,-0.9634,1.0321,-0.00439,10.0000,4.0000,1,IDLE code=0,0,,4058,0,1
54.800,-0.9626,1.0309,-0.00282,10.0000,4.0000,1,IDLE code=0,0,,4093,0,1
55.001,-0.9602,1.0294,0.00126,10.0000,4.0000,1,IDLE code=0,0,,4143,0,1
55.200,-0.9595,1.0286,0.00096,10.0000,4.0000,1,IDLE code=0,0,,4189,0,1
55.400,-0.9595,1.0286,0.00096,10.0000,4.0000,1,IDLE code=0,0,,4226,0,1
55.600,-0.9595,1.0286,0.00096,10.0000,4.0000,1,IDLE code=0,0,,4226,0,1
55.800,-0.9595,1.0286,0.00096,10.0000,4.0000,1,IDLE code=0,0,,4226,0,1
56.000,-0.9561,1.0406,-0.00234,10.0000,4.0000,1,IDLE code=0,0,,4264,0,1
