t,source,point_index,x,y,z
3.421,raw,1088,-16.7816,15.4534,0.7503
3.421,raw,1098,-16.4600,14.3227,0.7949
3.421,raw,1108,-16.1973,13.3092,0.8333
3.421,raw,1118,-15.7136,12.1917,0.8816
3.421,raw,1128,-15.5203,11.3503,0.9111
3.421,raw,1139,-11.1428,7.7655,1.1675
3.421,raw,1149,-14.9137,9.5996,0.9778
3.421,raw,1159,-14.7641,8.9161,0.9995
3.421,raw,1169,-14.4283,8.1637,1.0294
3.421,raw,1179,-14.1408,7.4771,1.0554
3.421,raw,1189,-14.3842,0.0457,1.4714
3.421,raw,1200,-14.1995,-0.4178,1.4752
3.421,raw,1210,-14.0168,-0.8290,1.4788
3.421,raw,1220,-8.1746,-0.6715,1.6075
3.421,raw,1230,-8.1909,-0.9263,1.6065
3.421,raw,1240,-13.5197,-2.0199,1.4867
3.421,raw,1250,-13.3673,-2.4064,1.4886
3.421,raw,1261,-13.1831,-2.8227,1.4907
3.421,raw,1271,-13.0229,-3.1978,1.4923
3.421,raw,1281,-12.8729,-3.5719,1.4934
3.421,raw,1291,-12.7278,-3.9450,1.4941
3.421,raw,1301,-12.5657,-4.3106,1.4950
3.421,raw,1311,-12.2339,-4.6101,1.4996
3.421,raw,1322,-12.0680,-5.0071,1.4998
3.421,raw,1332,-11.9180,-5.3683,1.4997
3.421,raw,1342,-11.7743,-5.7332,1.4992
3.421,raw,1352,-11.6482,-6.1091,1.4980
3.421,raw,1362,-11.5028,-6.4783,1.4969
3.421,raw,1372,-11.2876,-6.8095,1.4974
3.421,raw,1383,-11.0815,-7.1922,1.4969
3.421,raw,1393,-10.9444,-7.5762,1.4947
3.421,raw,1403,-10.7740,-7.9434,1.4932
3.421,raw,1413,-10.5299,-8.2598,1.4933
3.421,raw,1423,-10.3759,-8.6492,1.4907
3.421,raw,1433,-10.2706,-9.0901,1.4862
3.421,raw,1444,-9.9780,-9.4316,1.4860
3.421,raw,1454,-9.8611,-9.8883,1.4810
3.421,raw,1464,-9.6891,-10.3075,1.4771
3.421,raw,1474,-9.4254,-10.6420,1.4758
3.421,raw,1484,-9.3285,-11.1753,1.4684
3.421,raw,1494,-9.0597,-11.5290,1.4662
3.421,raw,1505,-8.7592,-11.9230,1.4635
3.421,raw,1515,-8.6714,-12.5507,1.4536
3.421,raw,1525,-8.3741,-12.9164,1.4507
3.421,raw,1535,-8.0900,-13.3173,1.4468
3.421,raw,1545,-7.7999,-13.7288,1.4424
3.421,raw,1556,-7.6559,-14.5253,1.4287
3.421,raw,1566,-7.3391,-14.9652,1.4235
3.421,raw,1576,-8.8526,-19.2368,1.3242
3.421,raw,1586,-8.5411,-20.0586,1.3107
3.421,raw,1596,-8.2336,-20.9839,1.2946
3.421,raw,1606,-7.8942,-21.9446,1.2776
3.421,raw,1617,-7.5902,-23.3624,1.2505
3.421,raw,1627,-7.1898,-24.4821,1.2297
3.421,raw,1637,-6.7586,-25.6940,1.2068
3.421,raw,1647,-6.2606,-26.8877,1.1841
3.421,raw,1657,-5.5253,-27.2786,1.1795
3.421,raw,1667,-4.7752,-27.6606,1.1745
3.421,raw,1678,-3.9402,-28.1189,1.1677
3.421,raw,1688,-3.1606,-28.5148,1.1615
3.421,raw,1698,-2.3679,-28.9496,1.1539
3.421,raw,1708,-1.5613,-29.4786,1.1438
3.421,raw,1718,-0.7271,-29.9953,1.1334
3.421,raw,1728,0.1342,-30.5703,1.1212
3.421,raw,1739,1.1143,-30.9578,1.1126
3.421,raw,1749,2.0252,-31.2586,1.1052
3.421,raw,1759,2.9598,-31.6110,1.0962
3.421,raw,1769,3.9353,-32.1178,1.0831
3.421,raw,1779,4.9494,-32.6492,1.0688
3.421,raw,1789,6.0349,-33.3799,1.0493
